ID,category,rate_day,open_ind,rate_first,rate_subsequent,duration_minutes_first,rate_type_sub,duration_minutes_sub,time_start_standardized,time_end_standardized,source_sys,carpark,carpark_code,vehicle_category,rate_type_first,short_term_parking,free_parking,night_parking
23559,,Weekday,TRUE,$0.60 ,,30,,,12:00 AM,11:59 PM,hdb,BLK 786A WOODLANDS DRIVE 60,W81,Car,30 mins,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
23560,,Sunday,TRUE,$0.00 ,,30,,,7:00 AM,10:30 PM,hdb,BLK 786A WOODLANDS DRIVE 60,W81,Car,30 mins,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
23561,,Sunday,TRUE,$0.60 ,,30,,,10:30 PM,11:59 PM,hdb,BLK 786A WOODLANDS DRIVE 60,W81,Car,30 mins,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
23565,,Weekday,TRUE,$0.60 ,,30,,,12:00 AM,11:59 PM,hdb,BLK 787A WOODLANDS CRESCENT,W82,Car,30 mins,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
23566,,Sunday,TRUE,$0.00 ,,30,,,7:00 AM,10:30 PM,hdb,BLK 787A WOODLANDS CRESCENT,W82,Car,30 mins,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
23567,,Sunday,TRUE,$0.60 ,,30,,,10:30 PM,11:59 PM,hdb,BLK 787A WOODLANDS CRESCENT,W82,Car,30 mins,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
23571,,Weekday,TRUE,$0.60 ,,30,,,12:00 AM,11:59 PM,hdb,BLK 608A WOODLANDS RING ROAD,W83,Car,30 mins,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
23572,,Sunday,TRUE,$0.00 ,,30,,,7:00 AM,10:30 PM,hdb,BLK 608A WOODLANDS RING ROAD,W83,Car,30 mins,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
23573,,Sunday,TRUE,$0.60 ,,30,,,10:30 PM,11:59 PM,hdb,BLK 608A WOODLANDS RING ROAD,W83,Car,30 mins,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
23577,,Weekday,TRUE,$0.60 ,,30,,,12:00 AM,11:59 PM,hdb,BLK 614A WOODLANDS AVENUE 4,W84,Car,30 mins,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
23578,,Sunday,TRUE,$0.00 ,,30,,,7:00 AM,10:30 PM,hdb,BLK 614A WOODLANDS AVENUE 4,W84,Car,30 mins,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
23579,,Sunday,TRUE,$0.60 ,,30,,,10:30 PM,11:59 PM,hdb,BLK 614A WOODLANDS AVENUE 4,W84,Car,30 mins,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
23583,,Weekday,TRUE,$0.60 ,,30,,,12:00 AM,11:59 PM,hdb,BLK 622A WOODLANDS DRIVE 52,W85,Car,30 mins,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
23584,,Sunday,TRUE,$0.00 ,,30,,,7:00 AM,10:30 PM,hdb,BLK 622A WOODLANDS DRIVE 52,W85,Car,30 mins,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
23585,,Sunday,TRUE,$0.60 ,,30,,,10:30 PM,11:59 PM,hdb,BLK 622A WOODLANDS DRIVE 52,W85,Car,30 mins,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
23589,,Weekday,TRUE,$0.60 ,,30,,,12:00 AM,11:59 PM,hdb,BLK 644A WOODLANDS RING ROAD,W86,Car,30 mins,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
23590,,Sunday,TRUE,$0.00 ,,30,,,7:00 AM,10:30 PM,hdb,BLK 644A WOODLANDS RING ROAD,W86,Car,30 mins,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
23591,,Sunday,TRUE,$0.60 ,,30,,,10:30 PM,11:59 PM,hdb,BLK 644A WOODLANDS RING ROAD,W86,Car,30 mins,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
23595,,Weekday,TRUE,$0.60 ,,30,,,12:00 AM,11:59 PM,hdb,BLK 649A WOODLANDS RING ROAD,W87,Car,30 mins,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
23596,,Sunday,TRUE,$0.00 ,,30,,,7:00 AM,10:30 PM,hdb,BLK 649A WOODLANDS RING ROAD,W87,Car,30 mins,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
23597,,Sunday,TRUE,$0.60 ,,30,,,10:30 PM,11:59 PM,hdb,BLK 649A WOODLANDS RING ROAD,W87,Car,30 mins,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
23601,,Weekday,TRUE,$0.60 ,,30,,,12:00 AM,11:59 PM,hdb,BLK 656A WOODLANDS RING ROAD,W88,Car,30 mins,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
23602,,Sunday,TRUE,$0.00 ,,30,,,7:00 AM,10:30 PM,hdb,BLK 656A WOODLANDS RING ROAD,W88,Car,30 mins,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
23603,,Sunday,TRUE,$0.60 ,,30,,,10:30 PM,11:59 PM,hdb,BLK 656A WOODLANDS RING ROAD,W88,Car,30 mins,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
23607,,All Days,TRUE,$0.60 ,,30,,,12:00 AM,11:59 PM,hdb,BLK 887 WOODLANDS DRIVE 50,W887,Car,30 mins,WHOLE DAY,NO,YES
23609,,Weekday,TRUE,$0.60 ,,30,,,12:00 AM,11:59 PM,hdb,BLK 889 WOODLANDS DRIVE 50,W889,Car,30 mins,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
23610,,Sunday,TRUE,$0.00 ,,30,,,7:00 AM,10:30 PM,hdb,BLK 889 WOODLANDS DRIVE 50,W889,Car,30 mins,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
23611,,Sunday,TRUE,$0.60 ,,30,,,10:30 PM,11:59 PM,hdb,BLK 889 WOODLANDS DRIVE 50,W889,Car,30 mins,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
23615,,Weekday,TRUE,$0.60 ,,30,,,12:00 AM,11:59 PM,hdb,BLK 661A WOODLANDS RING ROAD,W89,Car,30 mins,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
23616,,Sunday,TRUE,$0.00 ,,30,,,7:00 AM,10:30 PM,hdb,BLK 661A WOODLANDS RING ROAD,W89,Car,30 mins,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
23617,,Sunday,TRUE,$0.60 ,,30,,,10:30 PM,11:59 PM,hdb,BLK 661A WOODLANDS RING ROAD,W89,Car,30 mins,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
23621,,Weekday,TRUE,$0.60 ,,30,,,12:00 AM,11:59 PM,hdb,BLK 626A WOODLANDS DRIVE 52,W90,Car,30 mins,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
23622,,Sunday,TRUE,$0.00 ,,30,,,7:00 AM,10:30 PM,hdb,BLK 626A WOODLANDS DRIVE 52,W90,Car,30 mins,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
23623,,Sunday,TRUE,$0.60 ,,30,,,10:30 PM,11:59 PM,hdb,BLK 626A WOODLANDS DRIVE 52,W90,Car,30 mins,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
23627,,Weekday,TRUE,$0.60 ,,30,,,12:00 AM,11:59 PM,hdb,BLK 630A WOODLANDS RING ROAD,W91,Car,30 mins,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
23628,,Sunday,TRUE,$0.00 ,,30,,,7:00 AM,10:30 PM,hdb,BLK 630A WOODLANDS RING ROAD,W91,Car,30 mins,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
23629,,Sunday,TRUE,$0.60 ,,30,,,10:30 PM,11:59 PM,hdb,BLK 630A WOODLANDS RING ROAD,W91,Car,30 mins,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
23633,,Weekday,TRUE,$0.60 ,,30,,,12:00 AM,11:59 PM,hdb,BLK 633A WOODLANDS RING ROAD,W92,Car,30 mins,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
23634,,Sunday,TRUE,$0.00 ,,30,,,7:00 AM,10:30 PM,hdb,BLK 633A WOODLANDS RING ROAD,W92,Car,30 mins,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
23635,,Sunday,TRUE,$0.60 ,,30,,,10:30 PM,11:59 PM,hdb,BLK 633A WOODLANDS RING ROAD,W92,Car,30 mins,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
23639,,Weekday,TRUE,$0.60 ,,30,,,12:00 AM,11:59 PM,hdb,BLK 639A WOODLANDS RING ROAD,W93,Car,30 mins,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
23640,,Sunday,TRUE,$0.00 ,,30,,,7:00 AM,10:30 PM,hdb,BLK 639A WOODLANDS RING ROAD,W93,Car,30 mins,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
23641,,Sunday,TRUE,$0.60 ,,30,,,10:30 PM,11:59 PM,hdb,BLK 639A WOODLANDS RING ROAD,W93,Car,30 mins,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
23645,,All Days,TRUE,$0.60 ,,30,,,12:00 AM,11:59 PM,hdb,BLK 678A WOODLANDS AVENUE 6,W94,Car,30 mins,WHOLE DAY,NO,YES
23647,,Weekday,TRUE,$0.60 ,,30,,,12:00 AM,11:59 PM,hdb,BLK 788A WOODLANDS CRESCENT,W95,Car,30 mins,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
23648,,Sunday,TRUE,$0.00 ,,30,,,7:00 AM,10:30 PM,hdb,BLK 788A WOODLANDS CRESCENT,W95,Car,30 mins,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
23649,,Sunday,TRUE,$0.60 ,,30,,,10:30 PM,11:59 PM,hdb,BLK 788A WOODLANDS CRESCENT,W95,Car,30 mins,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
23653,,Weekday,TRUE,$0.60 ,,30,,,12:00 AM,11:59 PM,hdb,BLK 667A WOODLANDS RING ROAD,W96,Car,30 mins,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
23654,,Sunday,TRUE,$0.00 ,,30,,,7:00 AM,10:30 PM,hdb,BLK 667A WOODLANDS RING ROAD,W96,Car,30 mins,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
23655,,Sunday,TRUE,$0.60 ,,30,,,10:30 PM,11:59 PM,hdb,BLK 667A WOODLANDS RING ROAD,W96,Car,30 mins,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
23659,,Weekday,TRUE,$0.60 ,,30,,,12:00 AM,11:59 PM,hdb,BLK 671A WOODLANDS DRIVE 71,W97,Car,30 mins,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
23660,,Sunday,TRUE,$0.00 ,,30,,,7:00 AM,10:30 PM,hdb,BLK 671A WOODLANDS DRIVE 71,W97,Car,30 mins,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
23661,,Sunday,TRUE,$0.60 ,,30,,,10:30 PM,11:59 PM,hdb,BLK 671A WOODLANDS DRIVE 71,W97,Car,30 mins,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
23665,,Weekday,TRUE,$0.60 ,,30,,,12:00 AM,11:59 PM,hdb,BLK 681 WOODLANDS DRIVE 62,W98,Car,30 mins,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
23666,,Sunday,TRUE,$0.00 ,,30,,,7:00 AM,10:30 PM,hdb,BLK 681 WOODLANDS DRIVE 62,W98,Car,30 mins,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
23667,,Sunday,TRUE,$0.60 ,,30,,,10:30 PM,11:59 PM,hdb,BLK 681 WOODLANDS DRIVE 62,W98,Car,30 mins,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
23671,,Weekday,TRUE,$0.60 ,,30,,,12:00 AM,11:59 PM,hdb,BLK 685 WOODLANDS DRIVE 73,W99,Car,30 mins,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
23672,,Sunday,TRUE,$0.00 ,,30,,,7:00 AM,10:30 PM,hdb,BLK 685 WOODLANDS DRIVE 73,W99,Car,30 mins,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
23673,,Sunday,TRUE,$0.60 ,,30,,,10:30 PM,11:59 PM,hdb,BLK 685 WOODLANDS DRIVE 73,W99,Car,30 mins,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
23677,,Weekday,TRUE,$0.60 ,,30,,,12:00 AM,11:59 PM,hdb,BLK 11/12/13 YORK HILL CAR PARK,YHS,Car,30 mins,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
23678,,Sunday,TRUE,$0.00 ,,30,,,7:00 AM,10:30 PM,hdb,BLK 11/12/13 YORK HILL CAR PARK,YHS,Car,30 mins,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
23679,,Sunday,TRUE,$0.60 ,,30,,,10:30 PM,11:59 PM,hdb,BLK 11/12/13 YORK HILL CAR PARK,YHS,Car,30 mins,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
23683,,All Days,TRUE,$0.60 ,,30,,,12:00 AM,11:59 PM,hdb,BLK 101/102 YISHUN AVENUE 5,Y1,Car,30 mins,WHOLE DAY,SUN & PH FR 1PM-10.30PM,YES
23685,,Weekday,TRUE,$0.60 ,,30,,,12:00 AM,11:59 PM,hdb,BLK 753/774 YISHUN STREET 72/AVENUE 3,Y10,Car,30 mins,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
23686,,Sunday,TRUE,$0.00 ,,30,,,7:00 AM,10:30 PM,hdb,BLK 753/774 YISHUN STREET 72/AVENUE 3,Y10,Car,30 mins,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
23687,,Sunday,TRUE,$0.60 ,,30,,,10:30 PM,11:59 PM,hdb,BLK 753/774 YISHUN STREET 72/AVENUE 3,Y10,Car,30 mins,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
23691,,Weekday,TRUE,$0.60 ,,30,,,12:00 AM,11:59 PM,hdb,BLK 717/730 YISHUN STREET 71,Y11,Car,30 mins,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
23692,,Sunday,TRUE,$0.00 ,,30,,,7:00 AM,10:30 PM,hdb,BLK 717/730 YISHUN STREET 71,Y11,Car,30 mins,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
23693,,Sunday,TRUE,$0.60 ,,30,,,10:30 PM,11:59 PM,hdb,BLK 717/730 YISHUN STREET 71,Y11,Car,30 mins,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
23697,,Weekday,TRUE,$0.60 ,,30,,,12:00 AM,11:59 PM,hdb,"BLK 165/167,170/175 YISHUN RING ROAD/AVENUE 7",Y12,Car,30 mins,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
23698,,Sunday,TRUE,$0.00 ,,30,,,7:00 AM,10:30 PM,hdb,"BLK 165/167,170/175 YISHUN RING ROAD/AVENUE 7",Y12,Car,30 mins,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
23699,,Sunday,TRUE,$0.60 ,,30,,,10:30 PM,11:59 PM,hdb,"BLK 165/167,170/175 YISHUN RING ROAD/AVENUE 7",Y12,Car,30 mins,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
23703,,All Days,TRUE,$0.60 ,,30,,,12:00 AM,11:59 PM,hdb,"BLK 201/202, 207/212 YISHUN STREET 21",Y13,Car,30 mins,WHOLE DAY,NO,YES
23705,,Weekday,TRUE,$0.60 ,,30,,,12:00 AM,11:59 PM,hdb,"BLK 203/206, 213/222 YISHUN STREET 21",Y14,Car,30 mins,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
23706,,Sunday,TRUE,$0.00 ,,30,,,7:00 AM,10:30 PM,hdb,"BLK 203/206, 213/222 YISHUN STREET 21",Y14,Car,30 mins,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
23707,,Sunday,TRUE,$0.60 ,,30,,,10:30 PM,11:59 PM,hdb,"BLK 203/206, 213/222 YISHUN STREET 21",Y14,Car,30 mins,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
23711,,Weekday,TRUE,$0.60 ,,30,,,12:00 AM,11:59 PM,hdb,BLK 223/226 YISHUN STREET 21,Y14A,Car,30 mins,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
23712,,Sunday,TRUE,$0.00 ,,30,,,7:00 AM,10:30 PM,hdb,BLK 223/226 YISHUN STREET 21,Y14A,Car,30 mins,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
23713,,Sunday,TRUE,$0.60 ,,30,,,10:30 PM,11:59 PM,hdb,BLK 223/226 YISHUN STREET 21,Y14A,Car,30 mins,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
23717,,Weekday,TRUE,$0.60 ,,30,,,12:00 AM,11:59 PM,hdb,BLK 227/235 YISHUN STREET 21,Y15,Car,30 mins,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
23718,,Sunday,TRUE,$0.00 ,,30,,,7:00 AM,10:30 PM,hdb,BLK 227/235 YISHUN STREET 21,Y15,Car,30 mins,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
23719,,Sunday,TRUE,$0.60 ,,30,,,10:30 PM,11:59 PM,hdb,BLK 227/235 YISHUN STREET 21,Y15,Car,30 mins,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
23723,,Weekday,TRUE,$0.60 ,,30,,,12:00 AM,11:59 PM,hdb,BLK 238/242 YISHUN RING ROAD,Y16,Car,30 mins,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
23724,,Sunday,TRUE,$0.00 ,,30,,,7:00 AM,10:30 PM,hdb,BLK 238/242 YISHUN RING ROAD,Y16,Car,30 mins,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
23725,,Sunday,TRUE,$0.60 ,,30,,,10:30 PM,11:59 PM,hdb,BLK 238/242 YISHUN RING ROAD,Y16,Car,30 mins,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
23729,,Weekday,TRUE,$0.60 ,,30,,,12:00 AM,11:59 PM,hdb,BLK 236/238 YISHUN RING ROAD,Y16A,Car,30 mins,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
23730,,Sunday,TRUE,$0.00 ,,30,,,7:00 AM,10:30 PM,hdb,BLK 236/238 YISHUN RING ROAD,Y16A,Car,30 mins,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
23731,,Sunday,TRUE,$0.60 ,,30,,,10:30 PM,11:59 PM,hdb,BLK 236/238 YISHUN RING ROAD,Y16A,Car,30 mins,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
23735,,Weekday,TRUE,$0.60 ,,30,,,12:00 AM,11:59 PM,hdb,BLK 243/257 YISHUN RING ROAD/AVENUE 9,Y17,Car,30 mins,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
23736,,Sunday,TRUE,$0.00 ,,30,,,7:00 AM,10:30 PM,hdb,BLK 243/257 YISHUN RING ROAD/AVENUE 9,Y17,Car,30 mins,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
23737,,Sunday,TRUE,$0.60 ,,30,,,10:30 PM,11:59 PM,hdb,BLK 243/257 YISHUN RING ROAD/AVENUE 9,Y17,Car,30 mins,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
23741,,Weekday,TRUE,$0.60 ,,30,,,12:00 AM,11:59 PM,hdb,BLK 258/264 YISHUN STREET 22,Y18,Car,30 mins,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
23742,,Sunday,TRUE,$0.00 ,,30,,,7:00 AM,10:30 PM,hdb,BLK 258/264 YISHUN STREET 22,Y18,Car,30 mins,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
23743,,Sunday,TRUE,$0.60 ,,30,,,10:30 PM,11:59 PM,hdb,BLK 258/264 YISHUN STREET 22,Y18,Car,30 mins,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
23747,,Weekday,TRUE,$0.60 ,,30,,,12:00 AM,11:59 PM,hdb,BLK 265/289 YISHUN STREET 22/AVENUE 6,Y19,Car,30 mins,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
23748,,Sunday,TRUE,$0.00 ,,30,,,7:00 AM,10:30 PM,hdb,BLK 265/289 YISHUN STREET 22/AVENUE 6,Y19,Car,30 mins,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
23749,,Sunday,TRUE,$0.60 ,,30,,,10:30 PM,11:59 PM,hdb,BLK 265/289 YISHUN STREET 22/AVENUE 6,Y19,Car,30 mins,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
23753,,All Days,TRUE,$0.60 ,,30,,,12:00 AM,11:59 PM,hdb,BLK 103/111 YISHUN RING ROAD,Y2,Car,30 mins,WHOLE DAY,SUN & PH FR 1PM-10.30PM,YES
23755,,Weekday,TRUE,$0.60 ,,30,,,12:00 AM,11:59 PM,hdb,BLK 293/294 YISHUN STREET 22,Y20,Car,30 mins,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
23756,,Sunday,TRUE,$0.00 ,,30,,,7:00 AM,10:30 PM,hdb,BLK 293/294 YISHUN STREET 22,Y20,Car,30 mins,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
23757,,Sunday,TRUE,$0.60 ,,30,,,10:30 PM,11:59 PM,hdb,BLK 293/294 YISHUN STREET 22,Y20,Car,30 mins,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
23761,,Weekday,TRUE,$0.60 ,,30,,,12:00 AM,11:59 PM,hdb,BLK 290/292 YISHUN STREET 22,Y21,Car,30 mins,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
23762,,Sunday,TRUE,$0.00 ,,30,,,7:00 AM,10:30 PM,hdb,BLK 290/292 YISHUN STREET 22,Y21,Car,30 mins,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
23763,,Sunday,TRUE,$0.60 ,,30,,,10:30 PM,11:59 PM,hdb,BLK 290/292 YISHUN STREET 22,Y21,Car,30 mins,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
23767,,Weekday,TRUE,$0.60 ,,30,,,12:00 AM,11:59 PM,hdb,BLK 290/292 YISHUN STREET 22,Y21A,Car,30 mins,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
23768,,Sunday,TRUE,$0.00 ,,30,,,7:00 AM,10:30 PM,hdb,BLK 290/292 YISHUN STREET 22,Y21A,Car,30 mins,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
23769,,Sunday,TRUE,$0.60 ,,30,,,10:30 PM,11:59 PM,hdb,BLK 290/292 YISHUN STREET 22,Y21A,Car,30 mins,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
23773,,Weekday,TRUE,$0.60 ,,30,,,12:00 AM,11:59 PM,hdb,BLK 296A YISHUN STREET 20,Y21M,Car,30 mins,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
23774,,Sunday,TRUE,$0.00 ,,30,,,7:00 AM,10:30 PM,hdb,BLK 296A YISHUN STREET 20,Y21M,Car,30 mins,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
23775,,Sunday,TRUE,$0.60 ,,30,,,10:30 PM,11:59 PM,hdb,BLK 296A YISHUN STREET 20,Y21M,Car,30 mins,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
23779,,Weekday,TRUE,$0.60 ,,30,,,7:00 AM,10:30 PM,hdb,"BLK 1001/1019,1023/1024 YISHUN INDUSTRIAL PARK A",Y22,Car,30 mins,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO
23780,,Sunday,TRUE,$0.00 ,,30,,,7:00 AM,10:30 PM,hdb,"BLK 1001/1019,1023/1024 YISHUN INDUSTRIAL PARK A",Y22,Car,30 mins,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO
23783,,Weekday,TRUE,$0.60 ,,30,,,12:00 AM,11:59 PM,hdb,BLK 775-794 YISHUN RING RD/AVENUE 2,Y23,Car,30 mins,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
23784,,Sunday,TRUE,$0.00 ,,30,,,7:00 AM,10:30 PM,hdb,BLK 775-794 YISHUN RING RD/AVENUE 2,Y23,Car,30 mins,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
23785,,Sunday,TRUE,$0.60 ,,30,,,10:30 PM,11:59 PM,hdb,BLK 775-794 YISHUN RING RD/AVENUE 2,Y23,Car,30 mins,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
23789,,Weekday,TRUE,$0.60 ,,30,,,12:00 AM,11:59 PM,hdb,BLK 795-799 YISHUN RING ROAD,Y24,Car,30 mins,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
23790,,Sunday,TRUE,$0.00 ,,30,,,7:00 AM,10:30 PM,hdb,BLK 795-799 YISHUN RING ROAD,Y24,Car,30 mins,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
23791,,Sunday,TRUE,$0.60 ,,30,,,10:30 PM,11:59 PM,hdb,BLK 795-799 YISHUN RING ROAD,Y24,Car,30 mins,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
23795,,Weekday,TRUE,$0.60 ,,30,,,12:00 AM,11:59 PM,hdb,BLK 800-812 YISHUN RING ROAD,Y25,Car,30 mins,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
23796,,Sunday,TRUE,$0.00 ,,30,,,7:00 AM,10:30 PM,hdb,BLK 800-812 YISHUN RING ROAD,Y25,Car,30 mins,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
23797,,Sunday,TRUE,$0.60 ,,30,,,10:30 PM,11:59 PM,hdb,BLK 800-812 YISHUN RING ROAD,Y25,Car,30 mins,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
23801,,Weekday,TRUE,$0.60 ,,30,,,12:00 AM,11:59 PM,hdb,813 YISHUN RING ROAD,Y25M,Car,30 mins,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
23802,,Sunday,TRUE,$0.00 ,,30,,,7:00 AM,10:30 PM,hdb,813 YISHUN RING ROAD,Y25M,Car,30 mins,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
23803,,Sunday,TRUE,$0.60 ,,30,,,10:30 PM,11:59 PM,hdb,813 YISHUN RING ROAD,Y25M,Car,30 mins,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
23807,,Weekday,TRUE,$0.60 ,,30,,,12:00 AM,11:59 PM,hdb,BLK 816/820 YISHUN STREET 81,Y26,Car,30 mins,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
23808,,Sunday,TRUE,$0.00 ,,30,,,7:00 AM,10:30 PM,hdb,BLK 816/820 YISHUN STREET 81,Y26,Car,30 mins,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
23809,,Sunday,TRUE,$0.60 ,,30,,,10:30 PM,11:59 PM,hdb,BLK 816/820 YISHUN STREET 81,Y26,Car,30 mins,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
23813,,Weekday,TRUE,$0.60 ,,30,,,12:00 AM,11:59 PM,hdb,BLK 821/830 YISHUN STREET 81,Y27,Car,30 mins,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
23814,,Sunday,TRUE,$0.00 ,,30,,,7:00 AM,10:30 PM,hdb,BLK 821/830 YISHUN STREET 81,Y27,Car,30 mins,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
